key_disp,resp_disp,key_inp,trialOrderFile,im_name,Path,Path2,im_fName,im_model,im_emotion,im_percentEmo,im_block,im_rand,im_stimNo,key_correct,loop_checkKeyMap.thisRepN,loop_checkKeyMap.thisTrialN,loop_checkKeyMap.thisN,loop_checkKeyMap.thisIndex,loop_block.thisRepN,loop_block.thisTrialN,loop_block.thisN,loop_block.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,time_expBegin,txt_checkFiles_start.started,txt_checkFiles_start.stopped,txt_checkFiles_end.started,txt_checkFiles_end.stopped,key_checkFilesCompleteAccept.keys,key_checkFilesCompleteAccept.rt,key_checkFilesCompleteAccept.started,key_checkFilesCompleteAccept.stopped,txt_resFileClashWarn.started,txt_resFileClashWarn.stopped,key_resp_resClash.keys,key_resp_resClash.started,key_resp_resClash.stopped,str_keyInst.started,str_keyInst.stopped,key_startTask.keys,key_startTask.rt,key_startTask.started,key_startTask.stopped,txt_checkKeyMap.started,txt_checkKeyMap.stopped,key_resp_checkKeyMap.keys,key_resp_checkKeyMap.rt,key_resp_checkKeyMap.started,key_resp_checkKeyMap.stopped,text_checkKeyMapComplete.started,text_checkKeyMapComplete.stopped,key_beginTrials.keys,key_beginTrials.rt,key_beginTrials.started,key_beginTrials.stopped,text_getReady.started,text_getReady.stopped,im_trialFace.started,im_trialFace.stopped,time_trialBegin,key_respTrial.keys,key_respTrial.corr,key_respTrial.rt,key_respTrial.started,key_respTrial.stopped,time_trialEnd,str_rest.started,str_rest.stopped,key_endRest.keys,key_endRest.rt,key_endRest.started,key_endRest.stopped,time_restBegin,time_restEnd,Study Code,Participant ID,Researcher Name,Task Version Number,Research Visit Number,date,expName,psychopyVersion,frameRate,
,,,stimControl/trialOrder_ver-1_block-3.xlsx,AM11_Neutral_Fear08.png,FacesImagesToUse/,AM11_Neutral_Fear08.png,FacesImagesToUse/AM11_Neutral_Fear08.png,None,fear,20,3,0.053671974,7,c,,,,,0,2,2,2,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.42838990001474,484.92726850003237,465.3517257999629,c,1,1.836455000040587,484.42838990001474,None,467.21398489997955,,,,,,,,,1,1,1,1,1,2024_Aug_06_1032,FERT_140222,2021.2.3,60.0375955420383,
,,,stimControl/trialOrder_ver-1_block-3.xlsx,AF01_Neutral_Fear10.png,FacesImagesToUse/,AF01_Neutral_Fear10.png,FacesImagesToUse/AF01_Neutral_Fear10.png,None,fear,70,3,0.054859455,8,c,,,,,0,2,2,2,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.32792640000116,487.827491700009,468.2533988999785,n,0,2.4634885999839753,487.32792640000116,None,470.72959489998175,,,,,,,,,1,1,1,1,1,2024_Aug_06_1032,FERT_140222,2021.2.3,60.0375955420383,
,,,stimControl/trialOrder_ver-1_block-3.xlsx,AM11_Neutral_Disgust11.png,FacesImagesToUse/,AM11_Neutral_Disgust11.png,FacesImagesToUse/AM11_Neutral_Disgust11.png,None,disgust,10,3,0.055949158,9,x,,,,,0,2,2,2,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.8445091000176,491.34417160000885,471.767497199995,x,1,1.946375800005626,490.8445091000176,None,473.7296819000039,,,,,,,,,1,1,1,1,1,2024_Aug_06_1032,FERT_140222,2021.2.3,60.0375955420383,
,,,stimControl/trialOrder_ver-1_block-3.xlsx,AF14_Neutral_Happy10.png,FacesImagesToUse/,AF14_Neutral_Happy10.png,FacesImagesToUse/AF14_Neutral_Happy10.png,None,happy,60,3,0.058935213,10,v,,,,,0,2,2,2,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.84461580001516,494.3440009999904,474.7668047999614,v,1,1.2776640999945812,493.84461580001516,None,476.06329799996456,,,,,,,,,1,1,1,1,1,2024_Aug_06_1032,FERT_140222,2021.2.3,60.0375955420383,
,,,stimControl/trialOrder_ver-1_block-3.xlsx,AF01_Neutral_Anger06.png,FacesImagesToUse/,AF01_Neutral_Anger06.png,FacesImagesToUse/AF01_Neutral_Anger06.png,None,anger,90,3,0.087470493,11,z,,,,,0,2,2,2,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.17777539999224,496.67741449997993,477.1010408999864,z,1,4.408001100004185,496.17777539999224,None,481.53006209997693,,,,,,,,,1,1,1,1,1,2024_Aug_06_1032,FERT_140222,2021.2.3,60.0375955420383,
,,,stimControl/trialOrder_ver-1_block-3.xlsx,AF14_Neutral_Disgust08.png,FacesImagesToUse/,AF14_Neutral_Disgust08.png,FacesImagesToUse/AF14_Neutral_Disgust08.png,None,disgust,50,3,0.093735445,12,x,,,,,0,2,2,2,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.6447923000087,502.1437551000272,482.5688742999919,x,1,2.0677548999665305,501.6447923000087,None,484.6632764999522,,,,,,,,,1,1,1,1,1,2024_Aug_06_1032,FERT_140222,2021.2.3,60.0375955420383,
,,,stimControl/trialOrder_ver-1_block-3.xlsx,AF01_Neutral_Disgust11.png,FacesImagesToUse/,AF01_Neutral_Disgust11.png,FacesImagesToUse/AF01_Neutral_Disgust11.png,None,disgust,10,3,0.096313249,13,x,,,,,0,2,2,2,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.7777537999791,505.2773256000364,485.7006849999889,x,1,2.0528773000114597,504.7777537999791,None,487.7800758999656,,,,,,,,,1,1,1,1,1,2024_Aug_06_1032,FERT_140222,2021.2.3,60.0375955420383,
,,,stimControl/trialOrder_ver-1_block-3.xlsx,AF14_Neutral_Sad04.png,FacesImagesToUse/,AF14_Neutral_Sad04.png,FacesImagesToUse/AF14_Neutral_Sad04.png,None,sad,60,3,0.103512043,14,b,,,,,0,2,2,2,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.8942373000318,508.39392860000953,488.8177572999848,m,0,1.1770103999879211,507.8942373000318,None,490.01345359999686,,,,,,,,,1,1,1,1,1,2024_Aug_06_1032,FERT_140222,2021.2.3,60.0375955420383,
,,,stimControl/trialOrder_ver-1_block-3.xlsx,AM13_Neutral_Sad08.png,FacesImagesToUse/,AM13_Neutral_Sad08.png,FacesImagesToUse/AM13_Neutral_Sad08.png,None,sad,60,3,0.109636035,15,b,,,,,0,2,2,2,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.11085220001405,510.61044730001595,491.0464477999485,b,1,3.588081899972167,510.11085220001405,None,494.646396600001,,,,,,,,,1,1,1,1,1,2024_Aug_06_1032,FERT_140222,2021.2.3,60.0375955420383,
,,,stimControl/trialOrder_ver-1_block-3.xlsx,AM11_Neutral_Anger05.png,FacesImagesToUse/,AM11_Neutral_Anger05.png,FacesImagesToUse/AM11_Neutral_Anger05.png,None,anger,100,3,0.133463873,16,z,,,,,0,2,2,2,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.7607989999815,515.2604596000165,495.68604889995186,x,0,6.591989899985492,514.7607989999815,None,502.2980236999574,,,,,,,,,1,1,1,1,1,2024_Aug_06_1032,FERT_140222,2021.2.3,60.0375955420383,
,,,stimControl/trialOrder_ver-1_block-3.xlsx,AF01_Neutral_Surprise04.png,FacesImagesToUse/,AF01_Neutral_Surprise04.png,FacesImagesToUse/AF01_Neutral_Surprise04.png,None,surprise,90,3,0.137185589,17,n,,,,,0,2,2,2,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.410911199986,522.9106420000317,503.3372693999554,m,0,1.090691199991852,522.410911199986,None,504.44657029997325,,,,,,,,,1,1,1,1,1,2024_Aug_06_1032,FERT_140222,2021.2.3,60.0375955420383,
,,,stimControl/trialOrder_ver-1_block-3.xlsx,AF14_Neutral_Neutral11.png,FacesImagesToUse/,AF14_Neutral_Neutral11.png,FacesImagesToUse/AF14_Neutral_Neutral11.png,None,neutral,100,3,0.156629425,18,m,,,,,0,2,2,2,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.5272657999885,525.0270836999989,505.46226849994855,v,0,17.33973279997008,524.5272657999885,None,522.8127191999811,,,,,,,,,1,1,1,1,1,2024_Aug_06_1032,FERT_140222,2021.2.3,60.0375955420383,
,,,stimControl/trialOrder_ver-1_block-3.xlsx,AF14_Neutral_Disgust07.png,FacesImagesToUse/,AF14_Neutral_Disgust07.png,FacesImagesToUse/AF14_Neutral_Disgust07.png,None,disgust,50,3,0.179486003,19,x,,,,,0,2,2,2,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.9270117999986,543.4268798999838,523.8522608999629,x,1,3.859845699975267,542.9270117999986,None,527.7302498999634,,,,,,,,,1,1,1,1,1,2024_Aug_06_1032,FERT_140222,2021.2.3,60.0375955420383,
,,,stimControl/trialOrder_ver-1_block-3.xlsx,AM13_Neutral_Anger08.png,FacesImagesToUse/,AM13_Neutral_Anger08.png,FacesImagesToUse/AM13_Neutral_Anger08.png,None,anger,20,3,0.20407437,20,z,,,,,0,2,2,2,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.8436821000068,548.344100199989,528.770124099974,z,1,1.2012855000211857,547.8436821000068,None,529.9810605999664,,,,,,,,,1,1,1,1,1,2024_Aug_06_1032,FERT_140222,2021.2.3,60.0375955420383,
,,,stimControl/trialOrder_ver-1_block-3.xlsx,AM11_Neutral_Happy09.png,FacesImagesToUse/,AM11_Neutral_Happy09.png,FacesImagesToUse/AM11_Neutral_Happy09.png,None,happy,70,3,0.210999196,21,v,,,,,0,2,2,2,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.0936879999936,550.5932040000334,531.0164151999634,v,1,1.4486723000300117,550.0936879999936,None,532.4791079999995,,,,,,,,,1,1,1,1,1,2024_Aug_06_1032,FERT_140222,2021.2.3,60.0375955420383,
,,,stimControl/trialOrder_ver-1_block-3.xlsx,AF01_Neutral_Anger05.png,FacesImagesToUse/,AF01_Neutral_Anger05.png,FacesImagesToUse/AF01_Neutral_Anger05.png,None,anger,70,3,0.218409844,22,z,,,,,0,2,2,2,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.5933762000059,553.0934412000352,533.5180494999513,m,0,1.674974099965766,552.5933762000059,None,535.2122891999898,,,,,,,,,1,1,1,1,1,2024_Aug_06_1032,FERT_140222,2021.2.3,60.0375955420383,
,,,stimControl/trialOrder_ver-1_block-3.xlsx,AF01_Neutral_Surprise09.png,FacesImagesToUse/,AF01_Neutral_Surprise09.png,FacesImagesToUse/AF01_Neutral_Surprise09.png,None,surprise,30,3,0.22195145,23,n,,,,,0,2,2,2,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.3270701000001,555.8265032999916,536.2513720999705,n,1,1.501669499964919,555.3270701000001,None,537.7632174000028,,,,,,,,,1,1,1,1,1,2024_Aug_06_1032,FERT_140222,2021.2.3,60.0375955420383,
,,,stimControl/trialOrder_ver-1_block-3.xlsx,AM11_Neutral_Happy03.png,FacesImagesToUse/,AM11_Neutral_Happy03.png,FacesImagesToUse/AM11_Neutral_Happy03.png,None,happy,80,3,0.243537953,24,v,,,,,0,2,2,2,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557.8769904000219,558.3767019999796,538.8021351999487,m,0,1.4770748000009917,557.8769904000219,None,540.2965431999764,,,,,,,,,1,1,1,1,1,2024_Aug_06_1032,FERT_140222,2021.2.3,60.0375955420383,
,,,stimControl/trialOrder_ver-1_block-3.xlsx,AM13_Neutral_Anger04.png,FacesImagesToUse/,AM13_Neutral_Anger04.png,FacesImagesToUse/AM13_Neutral_Anger04.png,None,anger,90,3,0.248491515,25,z,,,,,0,2,2,2,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.3933377999929,560.8932736000279,541.3314724999946,m,0,1.099069399992004,560.3933377999929,None,542.4291558999685,,,,,,,,,1,1,1,1,1,2024_Aug_06_1032,FERT_140222,2021.2.3,60.0375955420383,
,,,stimControl/trialOrder_ver-1_block-3.xlsx,AF01_Neutral_Happy09.png,FacesImagesToUse/,AF01_Neutral_Happy09.png,FacesImagesToUse/AF01_Neutral_Happy09.png,None,happy,50,3,0.249648794,26,v,,,,,0,2,2,2,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562.5437413000036,563.0429417000269,543.467777599988,v,1,1.2154692999902181,562.5437413000036,None,544.6961233000038,,,,,,,,,1,1,1,1,1,2024_Aug_06_1032,FERT_140222,2021.2.3,60.0375955420383,
,,,stimControl/trialOrder_ver-1_block-3.xlsx,AM13_Neutral_Surprise04.png,FacesImagesToUse/,AM13_Neutral_Surprise04.png,FacesImagesToUse/AM13_Neutral_Surprise04.png,None,surprise,100,3,0.25270599,27,n,,,,,0,2,2,2,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564.8102514999919,565.3096542999847,545.734318599978,n,1,1.860846700030379,564.8102514999919,None,547.6117849999573,,,,,,,,,1,1,1,1,1,2024_Aug_06_1032,FERT_140222,2021.2.3,60.0375955420383,
,,,stimControl/trialOrder_ver-1_block-3.xlsx,AM13_Neutral_Disgust11.png,FacesImagesToUse/,AM13_Neutral_Disgust11.png,FacesImagesToUse/AM13_Neutral_Disgust11.png,None,disgust,20,3,0.265646814,28,x,,,,,0,2,2,2,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567.7271458000178,568.2266042000265,548.6502439999604,x,1,2.0304441999760456,567.7271458000178,None,550.6956612999784,,,,,,,,,1,1,1,1,1,2024_Aug_06_1032,FERT_140222,2021.2.3,60.0375955420383,
,,,stimControl/trialOrder_ver-1_block-3.xlsx,AF14_Neutral_Surprise11.png,FacesImagesToUse/,AF14_Neutral_Surprise11.png,FacesImagesToUse/AF14_Neutral_Surprise11.png,None,surprise,70,3,0.274612971,29,n,,,,,0,2,2,2,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.8103965999908,571.3097979000304,551.7351117999642,n,1,1.1297411000123248,570.8103965999908,None,552.8790409999783,,,,,,,,,1,1,1,1,1,2024_Aug_06_1032,FERT_140222,2021.2.3,60.0375955420383,
,,,stimControl/trialOrder_ver-1_block-3.xlsx,AF01_Neutral_Surprise06.png,FacesImagesToUse/,AF01_Neutral_Surprise06.png,FacesImagesToUse/AF01_Neutral_Surprise06.png,None,surprise,20,3,0.281802095,30,n,,,,,0,2,2,2,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.993464500003,573.4930914000142,553.9185813999502,m,0,1.5488896000315435,572.993464500003,None,555.4799015999888,,,,,,,,,1,1,1,1,1,2024_Aug_06_1032,FERT_140222,2021.2.3,60.0375955420383,
,,,stimControl/trialOrder_ver-1_block-3.xlsx,AF01_Neutral_Fear09.png,FacesImagesToUse/,AF01_Neutral_Fear09.png,FacesImagesToUse/AF01_Neutral_Fear09.png,None,fear,30,3,0.289239061,31,c,,,,,0,2,2,2,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.5935087000253,576.092902400007,556.5188709999784,c,1,7.402491899963934,575.5935087000253,None,563.9458464999916,,,,,,,,,1,1,1,1,1,2024_Aug_06_1032,FERT_140222,2021.2.3,60.0375955420383,
,,,stimControl/trialOrder_ver-1_block-3.xlsx,AM13_Neutral_Fear02.png,FacesImagesToUse/,AM13_Neutral_Fear02.png,FacesImagesToUse/AM13_Neutral_Fear02.png,None,fear,70,3,0.297207256,32,c,,,,,0,2,2,2,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584.0600871000206,584.5596662000171,564.9861860999954,m,0,1.0339382999809459,584.0600871000206,None,566.0289871999994,,,,,,,,,1,1,1,1,1,2024_Aug_06_1032,FERT_140222,2021.2.3,60.0375955420383,
,,,stimControl/trialOrder_ver-1_block-3.xlsx,AM11_Neutral_Sad09.png,FacesImagesToUse/,AM11_Neutral_Sad09.png,FacesImagesToUse/AM11_Neutral_Sad09.png,None,sad,60,3,0.308428992,33,b,,,,,0,2,2,2,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586.1265710000298,586.626296100032,567.0651497999788,b,1,2.1188486000173725,586.1265710000298,None,569.1797672999674,,,,,,,,,1,1,1,1,1,2024_Aug_06_1032,FERT_140222,2021.2.3,60.0375955420383,
,,,stimControl/trialOrder_ver-1_block-3.xlsx,AM11_Neutral_Fear07.png,FacesImagesToUse/,AM11_Neutral_Fear07.png,FacesImagesToUse/AM11_Neutral_Fear07.png,None,fear,90,3,0.309462723,34,c,,,,,0,2,2,2,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.2935460000299,589.7929107000236,570.2162395999767,c,1,3.3816377999610268,589.2935460000299,None,573.6121981999604,,,,,,,,,1,1,1,1,1,2024_Aug_06_1032,FERT_140222,2021.2.3,60.0375955420383,
,,,stimControl/trialOrder_ver-1_block-3.xlsx,AF14_Neutral_Fear07.png,FacesImagesToUse/,AF14_Neutral_Fear07.png,FacesImagesToUse/AF14_Neutral_Fear07.png,None,fear,60,3,0.31244534,35,c,,,,,0,2,2,2,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.7267986999941,594.2263260000036,574.6525829999591,c,1,1.8320677000447176,593.7267986999941,None,576.4956257999875,,,,,,,,,1,1,1,1,1,2024_Aug_06_1032,FERT_140222,2021.2.3,60.0375955420383,
,,,stimControl/trialOrder_ver-1_block-3.xlsx,AF01_Neutral_Sad09.png,FacesImagesToUse/,AF01_Neutral_Sad09.png,FacesImagesToUse/AF01_Neutral_Sad09.png,None,sad,100,3,0.370107702,36,b,,,,,0,2,2,2,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.5931030000211,597.093014699989,577.5321189999813,b,1,1.5789921000250615,596.5931030000211,None,579.2573890999774,,,,,,,,,1,1,1,1,1,2024_Aug_06_1032,FERT_140222,2021.2.3,60.0375955420383,
,,,stimControl/trialOrder_ver-1_block-3.xlsx,AF01_Neutral_Happy06.png,FacesImagesToUse/,AF01_Neutral_Happy06.png,FacesImagesToUse/AF01_Neutral_Happy06.png,None,happy,20,3,0.371682627,37,v,,,,,0,2,2,2,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.3600971000269,599.859524700034,580.2843758999952,v,1,1.469499500002712,599.3600971000269,None,581.7784777999623,,,,,,,,,1,1,1,1,1,2024_Aug_06_1032,FERT_140222,2021.2.3,60.0375955420383,
,,,stimControl/trialOrder_ver-1_block-3.xlsx,AF14_Neutral_Sad02.png,FacesImagesToUse/,AF14_Neutral_Sad02.png,FacesImagesToUse/AF14_Neutral_Sad02.png,None,sad,100,3,0.381545552,38,b,,,,,0,2,2,2,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.8929183,602.3928589000134,582.8157590999617,m,0,1.4910115000093356,601.8929183,None,584.3295467999997,,,,,,,,,1,1,1,1,1,2024_Aug_06_1032,FERT_140222,2021.2.3,60.0375955420383,
,,,stimControl/trialOrder_ver-1_block-3.xlsx,AF14_Neutral_Anger09.png,FacesImagesToUse/,AF14_Neutral_Anger09.png,FacesImagesToUse/AF14_Neutral_Anger09.png,None,anger,80,3,0.382649771,39,z,,,,,0,2,2,2,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604.4433222999796,604.9427038999856,585.3686176000047,z,1,3.160274199966807,604.4433222999796,None,588.6759126999532,,,,,,,,,1,1,1,1,1,2024_Aug_06_1032,FERT_140222,2021.2.3,60.0375955420383,
,,,stimControl/trialOrder_ver-1_block-3.xlsx,AF01_Neutral_Fear02.png,FacesImagesToUse/,AF01_Neutral_Fear02.png,FacesImagesToUse/AF01_Neutral_Fear02.png,None,fear,100,3,0.384477038,40,c,,,,,0,2,2,2,0,39,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.7764666000148,609.2761173000326,589.702968699974,m,0,1.1844063000171445,608.7764666000148,None,590.8954806999536,,,,,,,,,1,1,1,1,1,2024_Aug_06_1032,FERT_140222,2021.2.3,60.0375955420383,
,,,stimControl/trialOrder_ver-1_block-3.xlsx,AF14_Neutral_Neutral11.png,FacesImagesToUse/,AF14_Neutral_Neutral11.png,FacesImagesToUse/AF14_Neutral_Neutral11.png,None,neutral,40,3,0.410320569,41,m,,,,,0,2,2,2,0,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610.9764829000342,611.4758544000215,591.9119181999704,m,1,0.7797496999846771,610.9764829000342,None,592.6945252000005,,,,,,,,,1,1,1,1,1,2024_Aug_06_1032,FERT_140222,2021.2.3,60.0375955420383,
,,,stimControl/trialOrder_ver-1_block-3.xlsx,AM13_Neutral_Surprise06.png,FacesImagesToUse/,AM13_Neutral_Surprise06.png,FacesImagesToUse/AM13_Neutral_Surprise06.png,None,surprise,80,3,0.411410338,42,n,,,,,0,2,2,2,0,41,41,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612.8099346000236,613.3094943999895,593.732125999988,n,1,1.6202000000048429,612.8099346000236,None,595.3786495999666,,,,,,,,,1,1,1,1,1,2024_Aug_06_1032,FERT_140222,2021.2.3,60.0375955420383,
,,,stimControl/trialOrder_ver-1_block-3.xlsx,AF14_Neutral_Disgust02.png,FacesImagesToUse/,AF14_Neutral_Disgust02.png,FacesImagesToUse/AF14_Neutral_Disgust02.png,None,disgust,50,3,0.416314091,43,x,,,,,0,2,2,2,0,42,42,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615.4929786000284,615.9929198999889,596.4193820999935,m,0,1.1521581999841146,615.4929786000284,None,597.5952582999598,,,,,,,,,1,1,1,1,1,2024_Aug_06_1032,FERT_140222,2021.2.3,60.0375955420383,
,,,stimControl/trialOrder_ver-1_block-3.xlsx,AM13_Neutral_Sad03.png,FacesImagesToUse/,AM13_Neutral_Sad03.png,FacesImagesToUse/AM13_Neutral_Sad03.png,None,sad,70,3,0.438855614,44,b,,,,,0,2,2,2,0,43,43,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.7096780000138,618.2093309999909,598.6340048999991,m,0,1.123758799978532,617.7096780000138,None,599.7785988999531,,,,,,,,,1,1,1,1,1,2024_Aug_06_1032,FERT_140222,2021.2.3,60.0375955420383,
,,,stimControl/trialOrder_ver-1_block-3.xlsx,AM13_Neutral_Surprise08.png,FacesImagesToUse/,AM13_Neutral_Surprise08.png,FacesImagesToUse/AM13_Neutral_Surprise08.png,None,surprise,40,3,0.443907291,45,n,,,,,0,2,2,2,0,44,44,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619.8931482000044,620.3926549000316,600.8175701999571,m,0,2.0958708000252955,619.8931482000044,None,603.1220412999974,,,,,,,,,1,1,1,1,1,2024_Aug_06_1032,FERT_140222,2021.2.3,60.0375955420383,
,,,stimControl/trialOrder_ver-1_block-3.xlsx,AF01_Neutral_Sad02.png,FacesImagesToUse/,AF01_Neutral_Sad02.png,FacesImagesToUse/AF01_Neutral_Sad02.png,None,sad,70,3,0.47115053,46,b,,,,,0,2,2,2,0,45,45,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623.2264493000112,None,604.1490131999599,n,0,0.4768597999936901,623.2264493000112,None,604.6461075999541,,,,,,,,,1,1,1,1,1,2024_Aug_06_1032,FERT_140222,2021.2.3,60.0375955420383,
,,,stimControl/trialOrder_ver-1_block-3.xlsx,AM13_Neutral_Happy10.png,FacesImagesToUse/,AM13_Neutral_Happy10.png,FacesImagesToUse/AM13_Neutral_Happy10.png,None,happy,100,3,0.482391967,47,v,,,,,0,2,2,2,0,46,46,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624.7428340000333,623.7547837999882,605.6816327999695,z,0,0.3098368999781087,624.7428340000333,None,605.9957058999571,,,,,,,,,1,1,1,1,1,2024_Aug_06_1032,FERT_140222,2021.2.3,60.0375955420383,
,,,stimControl/trialOrder_ver-1_block-3.xlsx,AM11_Neutral_Disgust06.png,FacesImagesToUse/,AM11_Neutral_Disgust06.png,FacesImagesToUse/AM11_Neutral_Disgust06.png,None,disgust,40,3,0.504011583,48,x,,,,,0,2,2,2,0,47,47,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626.1096550999791,None,607.0340703999973,n,0,0.2648409000248648,626.1096550999791,None,607.3119282999542,,,,,,,,,1,1,1,1,1,2024_Aug_06_1032,FERT_140222,2021.2.3,60.0375955420383,
,,,stimControl/trialOrder_ver-1_block-3.xlsx,AM11_Neutral_Anger02.png,FacesImagesToUse/,AM11_Neutral_Anger02.png,FacesImagesToUse/AM11_Neutral_Anger02.png,None,anger,80,3,0.542637211,49,z,,,,,0,2,2,2,0,48,48,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627.4278623000137,627.9425457000034,608.350829300005,x,0,1.982969700009562,627.4278623000137,None,610.3449955999968,,,,,,,,,1,1,1,1,1,2024_Aug_06_1032,FERT_140222,2021.2.3,60.0375955420383,
,,,stimControl/trialOrder_ver-1_block-3.xlsx,AM13_Neutral_Happy07.png,FacesImagesToUse/,AM13_Neutral_Happy07.png,FacesImagesToUse/AM13_Neutral_Happy07.png,None,happy,60,3,0.565363314,50,v,,,,,0,2,2,2,0,49,49,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630.4430863999878,630.9424641000223,611.3794744999614,x,0,0.7422924999846146,630.4430863999878,None,612.1284444999765,,,,,,,,,1,1,1,1,1,2024_Aug_06_1032,FERT_140222,2021.2.3,60.0375955420383,
,,,stimControl/trialOrder_ver-1_block-3.xlsx,AM11_Neutral_Disgust07.png,FacesImagesToUse/,AM11_Neutral_Disgust07.png,FacesImagesToUse/AM11_Neutral_Disgust07.png,None,disgust,20,3,0.589154497,51,x,,,,,0,2,2,2,0,50,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632.2429483000305,632.7424349000212,613.1666067999904,n,0,0.8246641999576241,632.2429483000305,None,614.166986999975,,,,,,,,,1,1,1,1,1,2024_Aug_06_1032,FERT_140222,2021.2.3,60.0375955420383,
,,,stimControl/trialOrder_ver-1_block-3.xlsx,AM13_Neutral_Anger06.png,FacesImagesToUse/,AM13_Neutral_Anger06.png,FacesImagesToUse/AM13_Neutral_Anger06.png,None,anger,90,3,0.596099703,52,z,,,,,0,2,2,2,0,51,51,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,634.2763341999962,634.7757191000273,615.1938348999829,m,0,1.3092225000145845,634.2763341999962,None,616.7267818999826,,,,,,,,,1,1,1,1,1,2024_Aug_06_1032,FERT_140222,2021.2.3,60.0375955420383,
,,,stimControl/trialOrder_ver-1_block-3.xlsx,AM13_Neutral_Happy08.png,FacesImagesToUse/,AM13_Neutral_Happy08.png,FacesImagesToUse/AM13_Neutral_Happy08.png,None,happy,70,3,0.611189221,53,v,,,,,0,2,2,2,0,52,52,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636.8261138999951,637.3256462999852,617.7554866999853,v,1,1.508058799954597,636.8261138999951,None,619.2782702999539,,,,,,,,,1,1,1,1,1,2024_Aug_06_1032,FERT_140222,2021.2.3,60.0375955420383,
