key_disp,resp_disp,key_inp,trialOrderFile,im_stimNo,im_face_name_top,im_face_name_bottom,im_face_path,im_face_mask_path,im_dot_path,im_emo_top,im_emo_bottom,im_dot_direc,im_dot_loc,key_correct,loop_checkKeyMap.thisRepN,loop_checkKeyMap.thisTrialN,loop_checkKeyMap.thisN,loop_checkKeyMap.thisIndex,loop_block.thisRepN,loop_block.thisTrialN,loop_block.thisN,loop_block.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,time_expBegin,txt_checkFiles_start.started,txt_checkFiles_start.stopped,txt_checkFiles_end.started,txt_checkFiles_end.stopped,key_checkFilesCompleteAccept.keys,key_checkFilesCompleteAccept.rt,key_checkFilesCompleteAccept.started,key_checkFilesCompleteAccept.stopped,txt_resFileClashWarn.started,txt_resFileClashWarn.stopped,key_resp_resClash.keys,key_resp_resClash.started,key_resp_resClash.stopped,str_keyInst_pract.started,str_keyInst_pract.stopped,key_startTask_pract.keys,key_startTask_pract.rt,key_startTask_pract.started,key_startTask_pract.stopped,txt_checkKeyMap.started,txt_checkKeyMap.stopped,key_resp_checkKeyMap.keys,key_resp_checkKeyMap.rt,key_resp_checkKeyMap.started,key_resp_checkKeyMap.stopped,text_checkKeyMapComplete.started,text_checkKeyMapComplete.stopped,key_beginTrials.keys,key_beginTrials.rt,key_beginTrials.started,key_beginTrials.stopped,text_getReady.started,text_getReady.stopped,time_trialBegin,txt_fix.started,txt_fix.stopped,im_trialFace.started,im_trialFace.stopped,im_trialFace_mask.started,im_trialFace_mask.stopped,Im_dot.started,Im_dot.stopped,key_respTrial.keys,key_respTrial.corr,key_respTrial.rt,key_respTrial.started,key_respTrial.stopped,time_trialEnd,str_rest.started,str_rest.stopped,key_endRest.keys,key_endRest.rt,key_endRest.started,key_endRest.stopped,time_restBegin,time_restEnd,Study Code,Participant ID,Researcher Name,Research Visit Number,Task Version Number,date,expName,psychopyVersion,frameRate,
,,,stimControl/trialOrder_ver-1_block-4.xlsx,1,neutDG,hapDG,ImagesToUse/NH1.bmp,ImagesToUse/NH1.bmp,ImagesToUse/UPB.bmp,neutral,happy,vert,bottom,k,,,,,0,7,7,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.1168844999993,None,273.9431611999971,291.15650689999893,292.1677417999963,292.1513382999983,292.1677417999963,292.1677417999963,292.25102750000224,292.25102750000224,None,k,1,1.091042500003823,292.25102750000224,None,275.1668209999989,287.9341323999979,None,space,1.1666482999935397,287.9341323999979,None,269.7330015999978,270.9135498999967,1,1,1,1,1,2024_Aug_03_1038,FDOT_140222,2021.2.3,60.05861721013985,
,,,stimControl/trialOrder_ver-1_block-4.xlsx,2,neutSG,fearSG,ImagesToUse/NF1.bmp,ImagesToUse/NF1.bmp,ImagesToUse/DOWNT.bmp,neutral,fear,horz,top,a,,,,,0,7,7,7,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.1675374999977,293.3800945999974,294.3844102000003,294.3678957000011,294.3844102000003,294.3844102000003,294.4681552999973,294.4681552999973,None,a,1,1.315273200001684,294.4681552999973,None,277.59833819999767,,,,,,,,,1,1,1,1,1,2024_Aug_03_1038,FDOT_140222,2021.2.3,60.05861721013985,
,,,stimControl/trialOrder_ver-1_block-4.xlsx,3,fearDT,neutDT,ImagesToUse/FN8.bmp,ImagesToUse/FN8.bmp,ImagesToUse/UPT.bmp,fear,neutral,vert,top,k,,,,,0,7,7,7,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.5988426999975,295.8131859999994,296.817985200003,296.80103860000236,296.817985200003,296.817985200003,296.91771750000044,296.9011288999973,None,k,1,1.0492506000009598,296.9011288999973,None,279.76535899999726,,,,,,,,,1,1,1,1,1,2024_Aug_03_1038,FDOT_140222,2021.2.3,60.05861721013985,
,,,stimControl/trialOrder_ver-1_block-4.xlsx,4,hapHF,neutHF,ImagesToUse/HN6.bmp,ImagesToUse/HN6.bmp,ImagesToUse/UPB.bmp,happy,neutral,vert,bottom,k,,,,,0,7,7,7,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.7661020999949,297.9757604999977,298.98437009999907,298.96789259999787,298.98437009999907,298.98437009999907,299.06759220000095,299.06759220000095,None,k,1,1.2086332000035327,299.06759220000095,None,282.09971109999606,,,,,,,,,1,1,1,1,1,2024_Aug_03_1038,FDOT_140222,2021.2.3,60.05861721013985,
,,,stimControl/trialOrder_ver-1_block-4.xlsx,5,neutRH,neutRH,ImagesToUse/NN2.bmp,ImagesToUse/NN2.bmp,ImagesToUse/UPB.bmp,neutral,neutral,vert,bottom,k,,,,,0,7,7,7,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.10065380000015,300.3082527000006,301.31760419999773,301.3010623000009,301.31760419999773,301.31760419999773,301.4011946000028,301.4011946000028,None,k,1,1.2248360000012326,301.4011946000028,None,284.45058959999733,,,,,,,,,1,1,1,1,1,2024_Aug_03_1038,FDOT_140222,2021.2.3,60.05861721013985,
,,,stimControl/trialOrder_ver-1_block-4.xlsx,6,neutDM,neutDM,ImagesToUse/NN5.bmp,ImagesToUse/NN5.bmp,ImagesToUse/DOWNT.bmp,neutral,neutral,horz,top,a,,,,,0,7,7,7,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.4513796999963,302.65910489999806,303.66800610000064,303.651108500002,303.66800610000064,303.66800610000064,303.76764179999736,303.7512301999959,None,a,1,1.4000162000011187,303.7512301999959,None,286.9663064999986,,,,,,,,,1,1,1,1,1,2024_Aug_03_1038,FDOT_140222,2021.2.3,60.05861721013985,
,,,stimControl/trialOrder_ver-1_block-4.xlsx,7,neutES1,neutES2,ImagesToUse/NN1.bmp,ImagesToUse/NN1.bmp,ImagesToUse/DOWNB.bmp,neutral,neutral,horz,bottom,a,,,,,0,7,7,7,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.96703179999895,305.17316720000235,306.18442340000183,306.1676538000029,306.18442340000183,306.18442340000183,306.2678900000028,306.2678900000028,None,a,1,1.270123300004343,306.2678900000028,None,289.3663477999944,,,,,,,,,1,1,1,1,1,2024_Aug_03_1038,FDOT_140222,2021.2.3,60.05861721013985,
,,,stimControl/trialOrder_ver-1_block-4.xlsx,8,neutLK,hapLK,ImagesToUse/NH8.bmp,ImagesToUse/NH8.bmp,ImagesToUse/DOWNT.bmp,neutral,happy,horz,top,a,,,,,0,7,7,7,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.3672095000002,307.5731966000021,308.58418900000106,308.5679125000024,308.58418900000106,308.5679125000024,308.6673149999988,308.65126410000084,None,a,1,1.440806300000986,308.65126410000084,None,291.9163518999994,,,,,,,,,1,1,1,1,1,2024_Aug_03_1038,FDOT_140222,2021.2.3,60.05861721013985,
,,,stimControl/trialOrder_ver-1_block-4.xlsx,9,neutEG,neutEG,ImagesToUse/NN4.bmp,ImagesToUse/NN4.bmp,ImagesToUse/UPB.bmp,neutral,neutral,vert,bottom,k,,,,,0,7,7,7,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.9174758999943,310.12308369999664,311.1339941999977,311.10109119999834,311.11752569999953,311.11752569999953,311.201364499997,311.201364499997,None,k,1,1.3950384999989183,311.201364499997,None,294.41677229999914,,,,,,,,,1,1,1,1,1,2024_Aug_03_1038,FDOT_140222,2021.2.3,60.05861721013985,
,,,stimControl/trialOrder_ver-1_block-4.xlsx,10,hapLK,neutLK,ImagesToUse/HN8.bmp,ImagesToUse/HN8.bmp,ImagesToUse/DOWNB.bmp,happy,neutral,horz,bottom,a,,,,,0,7,7,7,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.41797829999996,312.63156470000104,313.63432289999764,313.63432289999764,313.651122700001,313.651122700001,313.7340884000005,313.7340884000005,None,a,1,0.8418734000006225,313.7340884000005,None,296.3991079999978,,,,,,,,,1,1,1,1,1,2024_Aug_03_1038,FDOT_140222,2021.2.3,60.05861721013985,
,,,stimControl/trialOrder_ver-1_block-4.xlsx,11,neutHU,neutHU,ImagesToUse/NN6.bmp,ImagesToUse/NN6.bmp,ImagesToUse/DOWNT.bmp,neutral,neutral,horz,top,a,,,,,0,7,7,7,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.3998775,314.6066572999989,315.61742819999927,315.6011402000004,315.61742819999927,315.6011402000004,315.7012318999987,315.7012318999987,None,k,0,0.6932945000007749,315.7012318999987,None,298.2162395999985,,,,,,,,,1,1,1,1,1,2024_Aug_03_1038,FDOT_140222,2021.2.3,60.05861721013985,
,,,stimControl/trialOrder_ver-1_block-4.xlsx,12,neutGM,neutGM,ImagesToUse/NN3.bmp,ImagesToUse/NN3.bmp,ImagesToUse/UPT.bmp,neutral,neutral,vert,top,k,,,,,0,7,7,7,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.217072200001,316.42601370000193,317.43425749999733,317.4175303000011,317.43425749999733,317.43425749999733,317.5177040999988,317.5177040999988,None,k,1,0.5661315000033937,317.5177040999988,None,299.89870629999496,,,,,,,,,1,1,1,1,1,2024_Aug_03_1038,FDOT_140222,2021.2.3,60.05861721013985,
,,,stimControl/trialOrder_ver-1_block-4_masked.xlsx,1,neutDG,hapDG,ImagesToUse/NH1.bmp,ImagesToUse/jumbledmask1.bmp,ImagesToUse/UPB.bmp,neutral,happy,vert,bottom,k,,,,,0,8,8,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.8836127999966,None,304.7041745999959,321.91017250000004,322.9173456999997,322.90079400000104,322.9173456999997,322.9173456999997,323.00085019999824,323.00085019999824,None,k,1,1.0161988000036217,323.00085019999824,None,305.83619379999436,318.1005567000029,None,space,1.766064200004621,318.1005567000029,None,299.89897159999964,301.6810681999996,1,1,1,1,1,2024_Aug_03_1038,FDOT_140222,2021.2.3,60.05861721013985,
,,,stimControl/trialOrder_ver-1_block-4_masked.xlsx,2,neutSG,fearSG,ImagesToUse/NF1.bmp,ImagesToUse/jumbledmask1.bmp,ImagesToUse/DOWNT.bmp,neutral,fear,horz,top,a,,,,,0,8,8,8,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.8368948999996,324.0427073000028,325.0509849000009,325.03395009999804,325.0509849000009,325.0509849000009,325.1507203000001,325.1341457000017,None,a,1,1.3360087999972166,325.1341457000017,None,308.2994783999966,,,,,,,,,1,1,1,1,1,2024_Aug_03_1038,FDOT_140222,2021.2.3,60.05861721013985,
,,,stimControl/trialOrder_ver-1_block-4_masked.xlsx,3,fearDT,neutDT,ImagesToUse/FN8.bmp,ImagesToUse/jumbledmask1.bmp,ImagesToUse/UPT.bmp,fear,neutral,vert,top,k,,,,,0,8,8,8,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.30033320000075,326.50715990000026,327.5176109000022,327.5004916999969,327.5176109000022,327.5176109000022,327.61736440000095,327.6010674999998,None,k,1,1.0822761000017636,327.6010674999998,None,310.49840889999905,,,,,,,,,1,1,1,1,1,2024_Aug_03_1038,FDOT_140222,2021.2.3,60.05861721013985,
,,,stimControl/trialOrder_ver-1_block-4_masked.xlsx,4,hapHF,neutHF,ImagesToUse/HN6.bmp,ImagesToUse/jumbledmask1.bmp,ImagesToUse/UPB.bmp,happy,neutral,vert,bottom,k,,,,,0,8,8,8,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.4994083999991,328.7082222999961,329.71733900000254,329.7008638999978,329.71733900000254,329.71733900000254,329.800865899997,329.800865899997,None,k,1,1.0400786000027438,329.800865899997,None,312.66582289999496,,,,,,,,,1,1,1,1,1,2024_Aug_03_1038,FDOT_140222,2021.2.3,60.05861721013985,
,,,stimControl/trialOrder_ver-1_block-4_masked.xlsx,5,neutRH,neutRH,ImagesToUse/NN2.bmp,ImagesToUse/jumbledmask1.bmp,ImagesToUse/UPB.bmp,neutral,neutral,vert,bottom,k,,,,,0,8,8,8,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.6666557999997,330.87358510000195,331.88385140000173,331.85071459999745,331.8673576000001,331.8673576000001,331.950768900002,331.950768900002,None,k,1,1.0433568999942509,331.950768900002,None,314.8154211000001,,,,,,,,,1,1,1,1,1,2024_Aug_03_1038,FDOT_140222,2021.2.3,60.05861721013985,
,,,stimControl/trialOrder_ver-1_block-4_masked.xlsx,6,neutDM,neutDM,ImagesToUse/NN5.bmp,ImagesToUse/jumbledmask1.bmp,ImagesToUse/DOWNT.bmp,neutral,neutral,horz,top,a,,,,,0,8,8,8,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.8161622999978,333.0222014000028,334.0337706999999,334.01740430000063,334.0337706999999,334.0337706999999,334.1173917999986,334.1173917999986,None,a,1,1.0414090999984182,334.1173917999986,None,316.9813228999992,,,,,,,,,1,1,1,1,1,2024_Aug_03_1038,FDOT_140222,2021.2.3,60.05861721013985,
,,,stimControl/trialOrder_ver-1_block-4_masked.xlsx,7,neutES1,neutES2,ImagesToUse/NN1.bmp,ImagesToUse/jumbledmask1.bmp,ImagesToUse/DOWNB.bmp,neutral,neutral,horz,bottom,a,,,,,0,8,8,8,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.98205159999634,335.18726810000226,336.20061759999953,336.1839489999984,336.20061759999953,336.20061759999953,336.283829699998,336.283829699998,None,a,1,2.434357199999795,336.283829699998,None,320.53151109999453,,,,,,,,,1,1,1,1,1,2024_Aug_03_1038,FDOT_140222,2021.2.3,60.05861721013985,
,,,stimControl/trialOrder_ver-1_block-4_masked.xlsx,8,neutLK,hapLK,ImagesToUse/NH8.bmp,ImagesToUse/jumbledmask1.bmp,ImagesToUse/DOWNT.bmp,neutral,happy,horz,top,a,,,,,0,8,8,8,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.53217179999774,338.7373987000028,339.7508659000014,339.73390870000003,339.7508659000014,339.7508659000014,339.83370730000024,339.83370730000024,None,a,1,1.207794100002502,339.83370730000024,None,322.86539790000097,,,,,,,,,1,1,1,1,1,2024_Aug_03_1038,FDOT_140222,2021.2.3,60.05861721013985,
,,,stimControl/trialOrder_ver-1_block-4_masked.xlsx,9,neutEG,neutEG,ImagesToUse/NN4.bmp,ImagesToUse/jumbledmask1.bmp,ImagesToUse/UPB.bmp,neutral,neutral,vert,bottom,k,,,,,0,8,8,8,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.86621699999523,341.07271760000003,342.0837226000003,342.05057690000103,342.06721110000217,342.06721110000217,342.1508346999981,342.1508346999981,None,k,1,0.9459562999982154,342.1508346999981,None,324.91538749999745,,,,,,,,,1,1,1,1,1,2024_Aug_03_1038,FDOT_140222,2021.2.3,60.05861721013985,
,,,stimControl/trialOrder_ver-1_block-4_masked.xlsx,10,hapLK,neutLK,ImagesToUse/HN8.bmp,ImagesToUse/jumbledmask1.bmp,ImagesToUse/DOWNB.bmp,happy,neutral,horz,bottom,a,,,,,0,8,8,8,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.91624829999637,343.12216349999653,344.13368900000205,344.10061829999904,344.1173043000017,344.1173043000017,344.20078240000294,344.20078240000294,None,a,1,1.3011415000000852,344.20078240000294,None,327.3163615999947,,,,,,,,,1,1,1,1,1,2024_Aug_03_1038,FDOT_140222,2021.2.3,60.05861721013985,
,,,stimControl/trialOrder_ver-1_block-4_masked.xlsx,11,neutHU,neutHU,ImagesToUse/NN6.bmp,ImagesToUse/jumbledmask1.bmp,ImagesToUse/DOWNT.bmp,neutral,neutral,horz,top,a,,,,,0,8,8,8,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.3170353999958,345.5225330999965,346.53360450000037,346.51720809999824,346.53360450000037,346.53360450000037,346.61736720000044,346.61736720000044,None,a,1,1.582960899999307,346.61736720000044,None,330.0162599999967,,,,,,,,,1,1,1,1,1,2024_Aug_03_1038,FDOT_140222,2021.2.3,60.05861721013985,
,,,stimControl/trialOrder_ver-1_block-4_masked.xlsx,12,neutGM,neutGM,ImagesToUse/NN3.bmp,ImagesToUse/jumbledmask1.bmp,ImagesToUse/UPT.bmp,neutral,neutral,vert,top,k,,,,,0,8,8,8,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.01714309999807,348.22492559999955,349.23358980000194,349.2173206000007,349.23358980000194,349.23358980000194,349.31718399999954,349.31718399999954,None,k,1,0.8240994000007049,349.31718399999954,None,331.9656180999955,,,,,,,,,1,1,1,1,1,2024_Aug_03_1038,FDOT_140222,2021.2.3,60.05861721013985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.17227750000166,None,space,2.7953004999944824,350.17227750000166,None,331.9752579999986,334.78083389999665,,,,,,,,,,
